YEAR,MANAGED_BY,ECONOMIC_CATEGORY,DOMINANT_SPECIES,QUALITY_CLASS,AREA,UNIT,RELATIVE_ERROR_PERCENT
2001,other,production_forest,spruce,1,88.346967965,kha,0.076554946
2001,other,production_forest,spruce,1A,32.64650447,kha,0.11877995
2001,other,production_forest,spruce,2,64.060908681,kha,0.106304838
2001,other,production_forest,spruce,3,21.21400119,kha,0.15409801
2001,other,production_forest,spruce,4,3.313906775,kha,0.327778607
2001,other,production_forest,spruce,5,,kha,0.0
2001,other,production_forest,spruce,5A-5B,,kha,0.0
2001,other,protected_forest,aspen,1,1.496356885,kha,0.498565323
2001,other,protected_forest,aspen,1A,,kha,0.0
2001,other,protected_forest,aspen,2,2.618624548,kha,0.741611722
2001,other,protected_forest,aspen,3,,kha,0.0
2001,other,protected_forest,aspen,4,,kha,0.0
2001,other,protected_forest,aspen,5,,kha,0.0
2001,other,protected_forest,aspen,5A-5B,,kha,0.0
2001,other,protected_forest,birch,1,2.094600367,kha,0.370871496
2001,other,protected_forest,birch,1A,,kha,0.0
2001,other,protected_forest,birch,2,4.28305972,kha,0.340902962
2001,other,protected_forest,birch,3,4.737204035,kha,0.381743998
2001,other,protected_forest,birch,4,1.496356885,kha,0.498759763
2001,other,protected_forest,birch,5,1.870446106,kha,0.446014986
2001,other,protected_forest,birch,5A-5B,0.374089221,kha,0.999714592
2001,other,protected_forest,black_alder,1,0.374089221,kha,0.999304994
2001,other,protected_forest,black_alder,1A,,kha,0.0
2001,other,protected_forest,black_alder,2,0.748178442,kha,0.706047254
2001,other,protected_forest,black_alder,3,0.374089221,kha,1.000145564
2001,other,protected_forest,black_alder,4,0.748178442,kha,1.000145564
2001,other,protected_forest,black_alder,5,0.374089221,kha,1.000145564
2001,other,protected_forest,black_alder,5A-5B,,kha,0.0
2001,other,protected_forest,grey_alder,1,1.496356885,kha,0.611448311
2001,other,protected_forest,grey_alder,1A,,kha,0.0
2001,other,protected_forest,grey_alder,2,1.438522691,kha,0.486039004
2001,other,protected_forest,grey_alder,3,1.122267664,kha,0.744510114
2001,other,protected_forest,grey_alder,4,,kha,0.0
2001,other,protected_forest,grey_alder,5,,kha,0.0
2001,other,protected_forest,grey_alder,5A-5B,,kha,0.0
2001,other,protected_forest,pine,1,1.496356885,kha,0.498824566
2001,other,protected_forest,pine,1A,0.374089221,kha,0.999671493
2001,other,protected_forest,pine,2,6.426329095,kha,0.312664943
2001,other,protected_forest,pine,3,7.855873645,kha,0.37651716
2001,other,protected_forest,pine,4,2.992713769,kha,0.39361896
2001,other,protected_forest,pine,5,3.366802991,kha,0.375094533
2001,other,protected_forest,pine,5A-5B,3.366802991,kha,0.457201132
2001,other,protected_forest,spruce,1,1.496356885,kha,0.611377835
2001,other,protected_forest,spruce,1A,0.110917454,kha,0.998852084
2001,other,protected_forest,spruce,2,2.992713769,kha,0.432004171
2001,other,protected_forest,spruce,3,0.374089221,kha,0.999800798
2001,other,protected_forest,spruce,4,,kha,0.0
2001,other,protected_forest,spruce,5,,kha,0.0
2001,other,protected_forest,spruce,5A-5B,,kha,0.0
2001,state_forest_management_centre,production_forest,aspen,1,15.431853734,kha,0.166530381
2001,state_forest_management_centre,production_forest,aspen,1A,8.191282041,kha,0.258825523
2001,state_forest_management_centre,production_forest,aspen,2,5.486093246,kha,0.299601617
2001,state_forest_management_centre,production_forest,aspen,3,1.301718263,kha,0.50518352
2001,state_forest_management_centre,production_forest,aspen,4,,kha,0.0
2001,state_forest_management_centre,production_forest,aspen,5,,kha,0.0
2001,state_forest_management_centre,production_forest,aspen,5A-5B,,kha,0.0
2001,state_forest_management_centre,production_forest,birch,1,58.177270819,kha,0.121318551
2001,state_forest_management_centre,production_forest,birch,1A,15.567947393,kha,0.204498823
2001,state_forest_management_centre,production_forest,birch,2,68.705675269,kha,0.11989548
2001,state_forest_management_centre,production_forest,birch,3,35.342041762,kha,0.121263303
2001,state_forest_management_centre,production_forest,birch,4,9.774988758,kha,0.210109164
2001,state_forest_management_centre,production_forest,birch,5,1.122267664,kha,0.622782854
2001,state_forest_management_centre,production_forest,birch,5A-5B,,kha,0.0
2001,state_forest_management_centre,production_forest,black_alder,1,4.064666433,kha,0.335380023
2001,state_forest_management_centre,production_forest,black_alder,1A,,kha,0.0
2001,state_forest_management_centre,production_forest,black_alder,2,11.061182319,kha,0.229129874
2001,state_forest_management_centre,production_forest,black_alder,3,2.304801101,kha,0.385987014
2001,state_forest_management_centre,production_forest,black_alder,4,0.374089221,kha,0.999800807
2001,state_forest_management_centre,production_forest,black_alder,5,,kha,0.0
2001,state_forest_management_centre,production_forest,black_alder,5A-5B,,kha,0.0
2001,state_forest_management_centre,production_forest,grey_alder,1,4.697326124,kha,0.271153109
2001,state_forest_management_centre,production_forest,grey_alder,1A,0.374089221,kha,0.99936968
2001,state_forest_management_centre,production_forest,grey_alder,2,3.413788597,kha,0.311782048
2001,state_forest_management_centre,production_forest,grey_alder,3,,kha,0.0
2001,state_forest_management_centre,production_forest,grey_alder,4,,kha,0.0
2001,state_forest_management_centre,production_forest,grey_alder,5,,kha,0.0
2001,state_forest_management_centre,production_forest,grey_alder,5A-5B,,kha,0.0
2001,state_forest_management_centre,production_forest,other,1,1.813472318,kha,0.446763276
2001,state_forest_management_centre,production_forest,other,1A,0.748178442,kha,0.70548245
2001,state_forest_management_centre,production_forest,other,2,1.981251333,kha,0.482507296
2001,state_forest_management_centre,production_forest,other,3,0.44112601,kha,0.860550981
2001,state_forest_management_centre,production_forest,other,4,,kha,0.0
2001,state_forest_management_centre,production_forest,other,5,,kha,0.0
2001,state_forest_management_centre,production_forest,other,5A-5B,,kha,0.0
2001,state_forest_management_centre,production_forest,pine,1,40.469495672,kha,0.145437311
2001,state_forest_management_centre,production_forest,pine,1A,8.794239047,kha,0.260350264
2001,state_forest_management_centre,production_forest,pine,2,67.443610464,kha,0.107939356
2001,state_forest_management_centre,production_forest,pine,3,56.128047475,kha,0.123085808
2001,state_forest_management_centre,production_forest,pine,4,34.267208612,kha,0.14610121
2001,state_forest_management_centre,production_forest,pine,5,21.522138482,kha,0.168359385
2001,state_forest_management_centre,production_forest,pine,5A-5B,15.91753377,kha,0.213814624
2001,state_forest_management_centre,production_forest,spruce,1,61.650053286,kha,0.117222135
2001,state_forest_management_centre,production_forest,spruce,1A,27.601088326,kha,0.140969081
2001,state_forest_management_centre,production_forest,spruce,2,29.351489201,kha,0.129648647
2001,state_forest_management_centre,production_forest,spruce,3,13.290230352,kha,0.196527292
2001,state_forest_management_centre,production_forest,spruce,4,5.0188184,kha,0.321317231
2001,state_forest_management_centre,production_forest,spruce,5,0.748178442,kha,0.706459137
2001,state_forest_management_centre,production_forest,spruce,5A-5B,,kha,0.0
2001,state_forest_management_centre,protected_forest,aspen,1,2.244535327,kha,0.575659251
2001,state_forest_management_centre,protected_forest,aspen,1A,0.86661509,kha,0.623667988
2001,state_forest_management_centre,protected_forest,aspen,2,0.374089221,kha,0.999283431
2001,state_forest_management_centre,protected_forest,aspen,3,,kha,0.0
2001,state_forest_management_centre,protected_forest,aspen,4,,kha,0.0
2001,state_forest_management_centre,protected_forest,aspen,5,,kha,0.0
2001,state_forest_management_centre,protected_forest,aspen,5A-5B,,kha,0.0
2001,state_forest_management_centre,protected_forest,birch,1,1.632263499,kha,0.464797218
2001,state_forest_management_centre,protected_forest,birch,1A,0.748178442,kha,0.706398134
2001,state_forest_management_centre,protected_forest,birch,2,10.848587414,kha,0.386384057
2001,state_forest_management_centre,protected_forest,birch,3,6.789943818,kha,0.411673338
2001,state_forest_management_centre,protected_forest,birch,4,6.094474547,kha,0.279993384
2001,state_forest_management_centre,protected_forest,birch,5,0.374089221,kha,0.998852084
2001,state_forest_management_centre,protected_forest,birch,5A-5B,0.374089221,kha,0.999714592
2001,state_forest_management_centre,protected_forest,black_alder,1,0.748178442,kha,0.999800798
2001,state_forest_management_centre,protected_forest,black_alder,1A,,kha,0.0
2001,state_forest_management_centre,protected_forest,black_alder,2,1.122267664,kha,0.575409661
2001,state_forest_management_centre,protected_forest,black_alder,3,0.320257782,kha,0.706989217
2001,state_forest_management_centre,protected_forest,black_alder,4,0.374089221,kha,1.000145564
2001,state_forest_management_centre,protected_forest,black_alder,5,,kha,0.0
2001,state_forest_management_centre,protected_forest,black_alder,5A-5B,,kha,0.0
2001,state_forest_management_centre,protected_forest,grey_alder,1,0.26863347,kha,1.000145568
2001,state_forest_management_centre,protected_forest,grey_alder,1A,,kha,0.0
2001,state_forest_management_centre,protected_forest,grey_alder,2,0.16209286,kha,0.999714592
2001,state_forest_management_centre,protected_forest,grey_alder,3,,kha,0.0
2001,state_forest_management_centre,protected_forest,grey_alder,4,,kha,0.0
2001,state_forest_management_centre,protected_forest,grey_alder,5,,kha,0.0
2001,state_forest_management_centre,protected_forest,grey_alder,5A-5B,,kha,0.0
2001,state_forest_management_centre,protected_forest,pine,1,5.875781988,kha,0.361138478
2001,state_forest_management_centre,protected_forest,pine,1A,0.374089221,kha,0.999714592
2001,state_forest_management_centre,protected_forest,pine,2,13.610749997,kha,0.238639997
2001,state_forest_management_centre,protected_forest,pine,3,15.378246749,kha,0.237210855
2001,state_forest_management_centre,protected_forest,pine,4,15.767561401,kha,0.21999436
2001,state_forest_management_centre,protected_forest,pine,5,13.678722008,kha,0.242681047
2001,state_forest_management_centre,protected_forest,pine,5A-5B,11.917061048,kha,0.266703878
2001,state_forest_management_centre,protected_forest,spruce,1,4.985412233,kha,0.383421686
2001,state_forest_management_centre,protected_forest,spruce,1A,,kha,0.0
2001,state_forest_management_centre,protected_forest,spruce,2,2.889165873,kha,0.455062367
2001,state_forest_management_centre,protected_forest,spruce,3,3.778301134,kha,0.461236503
2001,state_forest_management_centre,protected_forest,spruce,4,,kha,0.0
2001,state_forest_management_centre,protected_forest,spruce,5,,kha,0.0
2001,state_forest_management_centre,protected_forest,spruce,5A-5B,,kha,0.0
2002,other,production_forest,aspen,1,33.41795204,kha,0.104328142
2002,other,production_forest,aspen,1A,11.205573282,kha,0.193460395
2002,other,production_forest,aspen,2,27.095447689,kha,0.126515131
2002,other,production_forest,aspen,3,3.379330362,kha,0.295245509
2002,other,production_forest,aspen,4,,kha,0.0
2002,other,production_forest,aspen,5,,kha,0.0
2002,other,production_forest,aspen,5A-5B,,kha,0.0
2002,other,production_forest,birch,1,78.012407675,kha,0.073092622
2002,other,production_forest,birch,1A,17.293659895,kha,0.141384106
2002,other,production_forest,birch,2,155.07184602,kha,0.058140618
2002,other,production_forest,birch,3,113.139668453,kha,0.07747693
2002,other,production_forest,birch,4,34.149469767,kha,0.129371029
2002,other,production_forest,birch,5,8.30077017,kha,0.219643232
2002,other,production_forest,birch,5A-5B,0.832942339,kha,0.577329003
2002,other,production_forest,black_alder,1,3.900169207,kha,0.313857198
2002,other,production_forest,black_alder,1A,,kha,0.0
2002,other,production_forest,black_alder,2,22.60141836,kha,0.132851306
2002,other,production_forest,black_alder,3,9.059414052,kha,0.176317878
2002,other,production_forest,black_alder,4,1.333957155,kha,0.447953791
2002,other,production_forest,black_alder,5,,kha,0.0
2002,other,production_forest,black_alder,5A-5B,,kha,0.0
2002,other,production_forest,grey_alder,1,70.127636673,kha,0.082757822
2002,other,production_forest,grey_alder,1A,4.214715998,kha,0.28237637
2002,other,production_forest,grey_alder,2,74.424286433,kha,0.073414845
2002,other,production_forest,grey_alder,3,11.083574994,kha,0.186388625
2002,other,production_forest,grey_alder,4,0.832942339,kha,0.471062183
2002,other,production_forest,grey_alder,5,,kha,0.0
2002,other,production_forest,grey_alder,5A-5B,,kha,0.0
2002,other,production_forest,other,1,5.025279953,kha,0.226249273
2002,other,production_forest,other,1A,0.659107273,kha,0.615974502
2002,other,production_forest,other,2,6.742168466,kha,0.211833354
2002,other,production_forest,other,3,6.941186156,kha,0.238738989
2002,other,production_forest,other,4,2.713892728,kha,0.311102123
2002,other,production_forest,other,5,0.555294892,kha,0.705929152
2002,other,production_forest,other,5A-5B,,kha,0.0
2002,other,production_forest,pine,1,56.53468406,kha,0.090603808
2002,other,production_forest,pine,1A,11.698008793,kha,0.157710946
2002,other,production_forest,pine,2,96.281415284,kha,0.076484901
2002,other,production_forest,pine,3,91.295811151,kha,0.083187384
2002,other,production_forest,pine,4,39.31818239,kha,0.117708717
2002,other,production_forest,pine,5,19.416246856,kha,0.147573582
2002,other,production_forest,pine,5A-5B,9.051084629,kha,0.231634163
2002,other,production_forest,spruce,1,85.522687801,kha,0.068163279
2002,other,production_forest,spruce,1A,32.852356427,kha,0.10539812
2002,other,production_forest,spruce,2,62.679382987,kha,0.083853593
2002,other,production_forest,spruce,3,20.653305053,kha,0.136315451
2002,other,production_forest,spruce,4,3.285263407,kha,0.308696462
2002,other,production_forest,spruce,5,,kha,0.0
2002,other,production_forest,spruce,5A-5B,0.277647446,kha,0.999710886
2002,other,protected_forest,aspen,1,1.388237231,kha,0.399788273
2002,other,protected_forest,aspen,1A,,kha,0.0
2002,other,protected_forest,aspen,2,1.943532124,kha,0.741539661
2002,other,protected_forest,aspen,3,,kha,0.0
2002,other,protected_forest,aspen,4,,kha,0.0
2002,other,protected_forest,aspen,5,,kha,0.0
2002,other,protected_forest,aspen,5A-5B,,kha,0.0
2002,other,protected_forest,birch,1,3.220488258,kha,0.407012985
2002,other,protected_forest,birch,1A,,kha,0.0
2002,other,protected_forest,birch,2,3.545807771,kha,0.316566396
2002,other,protected_forest,birch,3,5.737112476,kha,0.295366333
2002,other,protected_forest,birch,4,1.665884677,kha,0.407604897
2002,other,protected_forest,birch,5,1.388237231,kha,0.44615174
2002,other,protected_forest,birch,5A-5B,0.555294892,kha,0.706923782
2002,other,protected_forest,black_alder,1,0.277647446,kha,0.999279507
2002,other,protected_forest,black_alder,1A,,kha,0.0
2002,other,protected_forest,black_alder,2,0.555294892,kha,0.706392729
2002,other,protected_forest,black_alder,3,0.277647446,kha,1.000285765
2002,other,protected_forest,black_alder,4,0.555294892,kha,1.000285765
2002,other,protected_forest,black_alder,5,0.277647446,kha,1.000285765
2002,other,protected_forest,black_alder,5A-5B,,kha,0.0
2002,other,protected_forest,grey_alder,1,1.110589785,kha,0.6117697
2002,other,protected_forest,grey_alder,1A,,kha,0.0
2002,other,protected_forest,grey_alder,2,1.900607828,kha,0.425473121
2002,other,protected_forest,grey_alder,3,0.832942339,kha,0.744567819
2002,other,protected_forest,grey_alder,4,,kha,0.0
2002,other,protected_forest,grey_alder,5,,kha,0.0
2002,other,protected_forest,grey_alder,5A-5B,,kha,0.0
2002,other,protected_forest,pine,1,1.110589785,kha,0.49935757
2002,other,protected_forest,pine,1A,0.277647446,kha,0.999838672
2002,other,protected_forest,pine,2,6.435479097,kha,0.275944114
2002,other,protected_forest,pine,3,7.496481048,kha,0.315647829
2002,other,protected_forest,pine,4,3.843751246,kha,0.317408196
