YEAR,DOMINANT_SPECIES,AGE_GROUP,ECONOMIC_CATEGORY,AREA,UNIT
2023,birch,81...90,production_forest,16.0,kha
2023,birch,91...100,production_forest,6.7,kha
2023,birch,no_trees,production_forest,31.8,kha
2023,birch,renewal_not_complete,production_forest,23.3,kha
2023,birch,...10,protected_forest,2.7,kha
2023,birch,101...110,protected_forest,2.7,kha
2023,birch,11...20,protected_forest,3.0,kha
2023,birch,111...120,protected_forest,1.0,kha
2023,birch,121...130,protected_forest,0.3,kha
2023,birch,131...140,protected_forest,0.0,kha
2023,birch,141...,protected_forest,0.0,kha
2023,birch,21...30,protected_forest,7.7,kha
2023,birch,31...40,protected_forest,10.1,kha
2023,birch,41...50,protected_forest,10.2,kha
2023,birch,51...60,protected_forest,13.4,kha
2023,birch,61...70,protected_forest,16.9,kha
2023,birch,71...80,protected_forest,17.6,kha
2023,birch,81...90,protected_forest,11.4,kha
2023,birch,91...100,protected_forest,4.4,kha
2023,birch,no_trees,protected_forest,1.4,kha
2023,birch,renewal_not_complete,protected_forest,2.0,kha
2023,black_alder,...10,production_forest,15.4,kha
2023,black_alder,101...110,production_forest,0.2,kha
2023,black_alder,11...20,production_forest,8.3,kha
2023,black_alder,111...120,production_forest,0.0,kha
2023,black_alder,121...130,production_forest,0.0,kha
2023,black_alder,131...140,production_forest,0.2,kha
2023,black_alder,141...,production_forest,0.0,kha
2023,black_alder,21...30,production_forest,6.6,kha
2023,black_alder,31...40,production_forest,5.6,kha
2023,black_alder,41...50,production_forest,7.5,kha
2023,black_alder,51...60,production_forest,8.6,kha
2023,black_alder,61...70,production_forest,6.6,kha
2023,black_alder,71...80,production_forest,4.7,kha
2023,black_alder,81...90,production_forest,2.7,kha
2023,black_alder,91...100,production_forest,0.8,kha
2023,black_alder,no_trees,production_forest,4.7,kha
2023,black_alder,renewal_not_complete,production_forest,5.0,kha
2023,black_alder,...10,protected_forest,0.8,kha
2023,black_alder,101...110,protected_forest,0.6,kha
2023,black_alder,11...20,protected_forest,1.0,kha
2023,black_alder,111...120,protected_forest,0.2,kha
2023,black_alder,121...130,protected_forest,0.3,kha
2023,black_alder,131...140,protected_forest,0.0,kha
2023,black_alder,141...,protected_forest,0.0,kha
2023,black_alder,21...30,protected_forest,0.5,kha
2023,black_alder,31...40,protected_forest,1.9,kha
2023,black_alder,41...50,protected_forest,2.6,kha
2023,black_alder,51...60,protected_forest,3.8,kha
2023,black_alder,61...70,protected_forest,3.6,kha
2023,black_alder,71...80,protected_forest,2.1,kha
2023,black_alder,81...90,protected_forest,2.2,kha
2023,black_alder,91...100,protected_forest,1.1,kha
2023,black_alder,no_trees,protected_forest,0.2,kha
2023,black_alder,renewal_not_complete,protected_forest,0.0,kha
2023,grey_alder,...10,production_forest,54.4,kha
2023,grey_alder,101...110,production_forest,0.0,kha
2023,grey_alder,11...20,production_forest,46.7,kha
2023,grey_alder,111...120,production_forest,0.0,kha
2023,grey_alder,121...130,production_forest,0.0,kha
2023,grey_alder,131...140,production_forest,0.0,kha
2023,grey_alder,141...,production_forest,0.0,kha
2023,grey_alder,21...30,production_forest,34.7,kha
2023,grey_alder,31...40,production_forest,31.7,kha
2023,grey_alder,41...50,production_forest,18.0,kha
2023,grey_alder,51...60,production_forest,13.5,kha
2023,grey_alder,61...70,production_forest,4.4,kha
2023,grey_alder,71...80,production_forest,0.3,kha
2023,grey_alder,81...90,production_forest,0.0,kha
2023,grey_alder,91...100,production_forest,0.2,kha
2023,grey_alder,no_trees,production_forest,7.6,kha
2023,grey_alder,renewal_not_complete,production_forest,6.5,kha
2023,grey_alder,...10,protected_forest,0.9,kha
2023,grey_alder,101...110,protected_forest,0.0,kha
2023,grey_alder,11...20,protected_forest,1.5,kha
2023,grey_alder,111...120,protected_forest,0.0,kha
2023,grey_alder,121...130,protected_forest,0.0,kha
2023,grey_alder,131...140,protected_forest,0.0,kha
2023,grey_alder,141...,protected_forest,0.0,kha
2023,grey_alder,21...30,protected_forest,2.3,kha
2023,grey_alder,31...40,protected_forest,2.5,kha
2023,grey_alder,41...50,protected_forest,2.3,kha
2023,grey_alder,51...60,protected_forest,1.3,kha
2023,grey_alder,61...70,protected_forest,0.8,kha
2023,grey_alder,71...80,protected_forest,0.0,kha
2023,grey_alder,81...90,protected_forest,0.0,kha
2023,grey_alder,91...100,protected_forest,0.0,kha
2023,grey_alder,no_trees,protected_forest,0.0,kha
2023,grey_alder,renewal_not_complete,protected_forest,0.1,kha
2023,other,...10,production_forest,2.6,kha
2023,other,101...110,production_forest,0.9,kha
2023,other,11...20,production_forest,4.3,kha
2023,other,111...120,production_forest,0.8,kha
2023,other,121...130,production_forest,0.2,kha
2023,other,131...140,production_forest,0.0,kha
2023,other,141...,production_forest,0.3,kha
2023,other,21...30,production_forest,6.1,kha
2023,other,31...40,production_forest,3.9,kha
2023,other,41...50,production_forest,1.9,kha
2023,other,51...60,production_forest,1.4,kha
2023,other,61...70,production_forest,1.2,kha
2023,other,71...80,production_forest,1.4,kha
2023,other,81...90,production_forest,0.8,kha
2023,other,91...100,production_forest,1.6,kha
2023,other,no_trees,production_forest,0.9,kha
2023,other,renewal_not_complete,production_forest,1.6,kha
2023,other,...10,protected_forest,0.1,kha
2023,other,101...110,protected_forest,1.1,kha
2023,other,11...20,protected_forest,0.1,kha
2023,other,111...120,protected_forest,0.4,kha
2023,other,121...130,protected_forest,0.3,kha
2023,other,131...140,protected_forest,0.0,kha
2023,other,141...,protected_forest,0.0,kha
2023,other,21...30,protected_forest,0.5,kha
2023,other,31...40,protected_forest,0.0,kha
2023,other,41...50,protected_forest,0.1,kha
2023,other,51...60,protected_forest,0.4,kha
2023,other,61...70,protected_forest,0.7,kha
2023,other,71...80,protected_forest,1.3,kha
2023,other,81...90,protected_forest,0.8,kha
2023,other,91...100,protected_forest,0.4,kha
2023,other,no_trees,protected_forest,0.0,kha
2023,other,renewal_not_complete,protected_forest,0.0,kha
2023,pine,...10,production_forest,16.5,kha
2023,pine,101...110,production_forest,20.2,kha
2023,pine,11...20,production_forest,22.2,kha
2023,pine,111...120,production_forest,16.3,kha
2023,pine,121...130,production_forest,7.2,kha
2023,pine,131...140,production_forest,7.0,kha
2023,pine,141...,production_forest,10.6,kha
2023,pine,21...30,production_forest,26.6,kha
2023,pine,31...40,production_forest,28.3,kha
2023,pine,41...50,production_forest,33.2,kha
2023,pine,51...60,production_forest,49.4,kha
2023,pine,61...70,production_forest,59.8,kha
2023,pine,71...80,production_forest,70.7,kha
2023,pine,81...90,production_forest,53.2,kha
2023,pine,91...100,production_forest,38.6,kha
2023,pine,no_trees,production_forest,13.8,kha
2023,pine,renewal_not_complete,production_forest,27.7,kha
2023,pine,...10,protected_forest,0.5,kha
2023,pine,101...110,protected_forest,14.6,kha
2023,pine,11...20,protected_forest,1.7,kha
2023,pine,111...120,protected_forest,14.3,kha
2023,pine,121...130,protected_forest,10.4,kha
2023,pine,131...140,protected_forest,8.7,kha
2023,pine,141...,protected_forest,22.0,kha
2023,pine,21...30,protected_forest,2.7,kha
2023,pine,31...40,protected_forest,6.1,kha
2023,pine,41...50,protected_forest,9.8,kha
2023,pine,51...60,protected_forest,15.3,kha
2023,pine,61...70,protected_forest,19.5,kha
2023,pine,71...80,protected_forest,24.0,kha
2023,pine,81...90,protected_forest,20.2,kha
2023,pine,91...100,protected_forest,21.5,kha
2023,pine,no_trees,protected_forest,1.0,kha
2023,pine,renewal_not_complete,protected_forest,2.9,kha
2023,spruce,...10,production_forest,25.6,kha
2023,spruce,101...110,production_forest,5.7,kha
2023,spruce,11...20,production_forest,36.8,kha
2023,spruce,111...120,production_forest,3.4,kha
2023,spruce,121...130,production_forest,1.1,kha
2023,spruce,131...140,production_forest,1.2,kha
2023,spruce,141...,production_forest,0.3,kha
2023,spruce,21...30,production_forest,31.7,kha
2023,spruce,31...40,production_forest,38.2,kha
2023,spruce,41...50,production_forest,47.4,kha
2023,spruce,51...60,production_forest,32.7,kha
2023,spruce,61...70,production_forest,25.8,kha
2023,spruce,71...80,production_forest,22.7,kha
2023,spruce,81...90,production_forest,14.2,kha
2023,spruce,91...100,production_forest,8.5,kha
2023,spruce,no_trees,production_forest,14.7,kha
2023,spruce,renewal_not_complete,production_forest,50.0,kha
2023,spruce,...10,protected_forest,1.0,kha
2023,spruce,101...110,protected_forest,2.9,kha
2023,spruce,11...20,protected_forest,2.3,kha
2023,spruce,111...120,protected_forest,4.0,kha
2023,spruce,121...130,protected_forest,2.2,kha
2023,spruce,131...140,protected_forest,2.4,kha
2023,spruce,141...,protected_forest,2.2,kha
2023,spruce,21...30,protected_forest,3.2,kha
2023,spruce,31...40,protected_forest,5.8,kha
2023,spruce,41...50,protected_forest,8.9,kha
2023,spruce,51...60,protected_forest,7.3,kha
2023,spruce,61...70,protected_forest,4.4,kha
2023,spruce,71...80,protected_forest,7.1,kha
2023,spruce,81...90,protected_forest,5.2,kha
2023,spruce,91...100,protected_forest,3.9,kha
2023,spruce,no_trees,protected_forest,1.4,kha
2023,spruce,renewal_not_complete,protected_forest,0.7,kha
2024,aspen,...10,production_forest,34.9,kha
2024,aspen,101...110,production_forest,0.6,kha
2024,aspen,11...20,production_forest,20.2,kha
2024,aspen,111...120,production_forest,0.0,kha
2024,aspen,121...130,production_forest,0.2,kha
2024,aspen,131...140,production_forest,0.0,kha
2024,aspen,141...,production_forest,0.0,kha
2024,aspen,21...30,production_forest,12.2,kha
2024,aspen,31...40,production_forest,4.4,kha
2024,aspen,41...50,production_forest,5.3,kha
2024,aspen,51...60,production_forest,12.6,kha
2024,aspen,61...70,production_forest,13.2,kha
2024,aspen,71...80,production_forest,7.5,kha
2024,aspen,81...90,production_forest,2.9,kha
2024,aspen,91...100,production_forest,1.4,kha
2024,aspen,no_trees,production_forest,5.0,kha
2024,aspen,renewal_not_complete,production_forest,9.6,kha
2024,aspen,...10,protected_forest,2.2,kha
2024,aspen,101...110,protected_forest,0.6,kha
2024,aspen,11...20,protected_forest,1.4,kha
2024,aspen,111...120,protected_forest,0.3,kha
2024,aspen,121...130,protected_forest,0.0,kha
2024,aspen,131...140,protected_forest,0.0,kha
2024,aspen,141...,protected_forest,0.0,kha
2024,aspen,21...30,protected_forest,0.8,kha
2024,aspen,31...40,protected_forest,0.3,kha
2024,aspen,41...50,protected_forest,1.1,kha
2024,aspen,51...60,protected_forest,3.2,kha
2024,aspen,61...70,protected_forest,6.5,kha
2024,aspen,71...80,protected_forest,5.1,kha
2024,aspen,81...90,protected_forest,4.0,kha
2024,aspen,91...100,protected_forest,1.8,kha
2024,aspen,no_trees,protected_forest,0.2,kha
2024,aspen,renewal_not_complete,protected_forest,1.0,kha
2024,birch,...10,production_forest,68.1,kha
2024,birch,101...110,production_forest,3.5,kha
2024,birch,11...20,production_forest,55.2,kha
2024,birch,111...120,production_forest,0.3,kha
2024,birch,121...130,production_forest,0.2,kha
2024,birch,131...140,production_forest,0.0,kha
2024,birch,141...,production_forest,0.0,kha
2024,birch,21...30,production_forest,79.5,kha
2024,birch,31...40,production_forest,61.5,kha
2024,birch,41...50,production_forest,60.8,kha
2024,birch,51...60,production_forest,76.4,kha
2024,birch,61...70,production_forest,68.3,kha
2024,birch,71...80,production_forest,43.3,kha
2024,birch,81...90,production_forest,16.3,kha
2024,birch,91...100,production_forest,6.6,kha
2024,birch,no_trees,production_forest,32.2,kha
2024,birch,renewal_not_complete,production_forest,21.3,kha
2024,birch,...10,protected_forest,4.7,kha
2024,birch,101...110,protected_forest,2.9,kha
2024,birch,11...20,protected_forest,3.4,kha
2024,birch,111...120,protected_forest,1.1,kha
2024,birch,121...130,protected_forest,0.4,kha
2024,birch,131...140,protected_forest,0.0,kha
2024,birch,141...,protected_forest,0.0,kha
2024,birch,21...30,protected_forest,7.9,kha
2024,birch,31...40,protected_forest,9.5,kha
2024,birch,41...50,protected_forest,10.4,kha
2024,birch,51...60,protected_forest,13.0,kha
2024,birch,61...70,protected_forest,16.7,kha
2024,birch,71...80,protected_forest,17.4,kha
2024,birch,81...90,protected_forest,12.3,kha
2024,birch,91...100,protected_forest,5.0,kha
2024,birch,no_trees,protected_forest,1.7,kha
2024,birch,renewal_not_complete,protected_forest,1.5,kha
2024,black_alder,...10,production_forest,15.1,kha
2024,black_alder,101...110,production_forest,0.2,kha
2024,black_alder,11...20,production_forest,8.6,kha
2024,black_alder,111...120,production_forest,0.0,kha
2024,black_alder,121...130,production_forest,0.0,kha
2024,black_alder,131...140,production_forest,0.2,kha
2024,black_alder,141...,production_forest,0.0,kha
2024,black_alder,21...30,production_forest,7.2,kha
2024,black_alder,31...40,production_forest,5.1,kha
2024,black_alder,41...50,production_forest,7.8,kha
2024,black_alder,51...60,production_forest,8.9,kha
2024,black_alder,61...70,production_forest,7.2,kha
2024,black_alder,71...80,production_forest,4.4,kha
2024,black_alder,81...90,production_forest,2.7,kha
2024,black_alder,91...100,production_forest,0.9,kha
2024,black_alder,no_trees,production_forest,4.5,kha
2024,black_alder,renewal_not_complete,production_forest,4.1,kha
2024,black_alder,...10,protected_forest,0.9,kha
2024,black_alder,101...110,protected_forest,0.4,kha
2024,black_alder,11...20,protected_forest,0.8,kha
2024,black_alder,111...120,protected_forest,0.2,kha
2024,black_alder,121...130,protected_forest,0.2,kha
2024,black_alder,131...140,protected_forest,0.1,kha
2024,black_alder,141...,protected_forest,0.0,kha
2024,black_alder,21...30,protected_forest,0.9,kha
2024,black_alder,31...40,protected_forest,1.4,kha
2024,black_alder,41...50,protected_forest,2.9,kha
2024,black_alder,51...60,protected_forest,3.4,kha
2024,black_alder,61...70,protected_forest,3.2,kha
2024,black_alder,71...80,protected_forest,2.5,kha
2024,black_alder,81...90,protected_forest,2.9,kha
2024,black_alder,91...100,protected_forest,1.3,kha
2024,black_alder,no_trees,protected_forest,0.4,kha
2024,black_alder,renewal_not_complete,protected_forest,0.0,kha
2024,grey_alder,...10,production_forest,54.6,kha
2024,grey_alder,101...110,production_forest,0.0,kha
2024,grey_alder,11...20,production_forest,48.1,kha
2024,grey_alder,111...120,production_forest,0.0,kha
2024,grey_alder,121...130,production_forest,0.0,kha
2024,grey_alder,131...140,production_forest,0.0,kha
2024,grey_alder,141...,production_forest,0.0,kha
2024,grey_alder,21...30,production_forest,34.4,kha
2024,grey_alder,31...40,production_forest,31.1,kha
2024,grey_alder,41...50,production_forest,17.6,kha
2024,grey_alder,51...60,production_forest,13.8,kha
2024,grey_alder,61...70,production_forest,4.4,kha
2024,grey_alder,71...80,production_forest,0.5,kha
2024,grey_alder,81...90,production_forest,0.0,kha
2024,grey_alder,91...100,production_forest,0.2,kha
2024,grey_alder,no_trees,production_forest,6.7,kha
2024,grey_alder,renewal_not_complete,production_forest,5.8,kha
2024,grey_alder,...10,protected_forest,1.0,kha
2024,grey_alder,101...110,protected_forest,0.0,kha
2024,grey_alder,11...20,protected_forest,1.1,kha
2024,grey_alder,111...120,protected_forest,0.0,kha
2024,grey_alder,121...130,protected_forest,0.0,kha
2024,grey_alder,131...140,protected_forest,0.0,kha
2024,grey_alder,141...,protected_forest,0.0,kha
2024,grey_alder,21...30,protected_forest,1.8,kha
2024,grey_alder,31...40,protected_forest,2.1,kha
2024,grey_alder,41...50,protected_forest,2.7,kha
2024,grey_alder,51...60,protected_forest,1.4,kha
2024,grey_alder,61...70,protected_forest,1.1,kha
2024,grey_alder,71...80,protected_forest,0.0,kha
2024,grey_alder,81...90,protected_forest,0.0,kha
2024,grey_alder,91...100,protected_forest,0.0,kha
2024,grey_alder,no_trees,protected_forest,0.1,kha
2024,grey_alder,renewal_not_complete,protected_forest,0.1,kha
2024,other,...10,production_forest,2.9,kha
2024,other,101...110,production_forest,1.1,kha
2024,other,11...20,production_forest,4.2,kha
2024,other,111...120,production_forest,0.6,kha
2024,other,121...130,production_forest,0.3,kha
2024,other,131...140,production_forest,0.0,kha
2024,other,141...,production_forest,0.3,kha
2024,other,21...30,production_forest,5.6,kha
2024,other,31...40,production_forest,4.6,kha
2024,other,41...50,production_forest,2.0,kha
2024,other,51...60,production_forest,1.4,kha
2024,other,61...70,production_forest,1.2,kha
2024,other,71...80,production_forest,1.2,kha
2024,other,81...90,production_forest,0.8,kha
2024,other,91...100,production_forest,1.4,kha
2024,other,no_trees,production_forest,0.6,kha
2024,other,renewal_not_complete,production_forest,1.7,kha
2024,other,...10,protected_forest,0.2,kha
2024,other,101...110,protected_forest,1.3,kha
2024,other,11...20,protected_forest,0.1,kha
2024,other,111...120,protected_forest,0.5,kha
2024,other,121...130,protected_forest,0.4,kha
2024,other,131...140,protected_forest,0.0,kha
2024,other,141...,protected_forest,0.0,kha
2024,other,21...30,protected_forest,0.3,kha
2024,other,31...40,protected_forest,0.0,kha
2024,other,41...50,protected_forest,0.2,kha
2024,other,51...60,protected_forest,0.4,kha
