YEAR,OWNER,TYPE,DOMINANT_SPECIES,QUALITY_CLASS,AREA,UNIT,RELATIVE_ERROR_PERCENT
2006,other,protected,pine,5A-5B,5.628561917,kha,0.237881281
2006,other,protected,pine,all,24.503473297,kha,0.158575537
2006,other,protected,spruce,1,2.447558245,kha,0.319700926
2006,other,protected,spruce,1A,0.838822505,kha,0.499682503
2006,other,protected,spruce,2,4.711393391,kha,0.281919212
2006,other,protected,spruce,3,1.677645009,kha,0.408815178
2006,other,protected,spruce,4,0.419411252,kha,0.706760749
2006,other,protected,spruce,5,0.209705626,kha,1.000020634
2006,other,protected,spruce,5A-5B,,kha,0.0
2006,other,protected,spruce,all,10.304536028,kha,0.205633078
2007,State Forest Management Centre,production,aspen,1,17.17479307,kha,0.128430734
2007,State Forest Management Centre,production,aspen,1A,8.751976426,kha,0.179707262
2007,State Forest Management Centre,production,aspen,2,4.579630678,kha,0.220218098
2007,State Forest Management Centre,production,aspen,3,0.417001054,kha,0.706895948
2007,State Forest Management Centre,production,aspen,4,0.12643472,kha,0.999767014
2007,State Forest Management Centre,production,aspen,5,,kha,0.0
2007,State Forest Management Centre,production,aspen,5A-5B,,kha,0.0
2007,State Forest Management Centre,production,aspen,all,31.049835947,kha,0.104004879
2007,State Forest Management Centre,production,birch,1,59.203599573,kha,0.086199358
2007,State Forest Management Centre,production,birch,1A,12.252304125,kha,0.146825988
2007,State Forest Management Centre,production,birch,2,67.010046959,kha,0.077771781
2007,State Forest Management Centre,production,birch,3,24.467495157,kha,0.113191412
2007,State Forest Management Centre,production,birch,4,8.652771875,kha,0.297566974
2007,State Forest Management Centre,production,birch,5,1.33684283,kha,0.497903335
2007,State Forest Management Centre,production,birch,5A-5B,1.251003163,kha,0.407880587
2007,State Forest Management Centre,production,birch,all,174.174063682,kha,0.061541348
2007,State Forest Management Centre,production,black alder,1,3.801756911,kha,0.267158278
2007,State Forest Management Centre,production,black alder,1A,0.417001054,kha,0.706370137
2007,State Forest Management Centre,production,black alder,2,7.937406567,kha,0.202176185
2007,State Forest Management Centre,production,black alder,3,2.737820422,kha,0.308015134
2007,State Forest Management Centre,production,black alder,4,0.605548081,kha,0.576695138
2007,State Forest Management Centre,production,black alder,5,,kha,0.0
2007,State Forest Management Centre,production,black alder,5A-5B,,kha,0.0
2007,State Forest Management Centre,production,black alder,all,15.499533035,kha,0.161103386
2007,State Forest Management Centre,production,grey alder,1,7.419929108,kha,0.172581279
2007,State Forest Management Centre,production,grey alder,1A,1.6218839,kha,0.365789576
2007,State Forest Management Centre,production,grey alder,2,3.648613274,kha,0.25819487
2007,State Forest Management Centre,production,grey alder,3,0.521251318,kha,0.599803476
2007,State Forest Management Centre,production,grey alder,4,,kha,0.0
2007,State Forest Management Centre,production,grey alder,5,,kha,0.0
2007,State Forest Management Centre,production,grey alder,5A-5B,,kha,0.0
2007,State Forest Management Centre,production,grey alder,all,13.211677601,kha,0.147792901
2007,State Forest Management Centre,production,other,1,0.625501581,kha,0.576586433
2007,State Forest Management Centre,production,other,1A,0.208500527,kha,0.999767014
2007,State Forest Management Centre,production,other,2,0.74359628,kha,0.470637569
2007,State Forest Management Centre,production,other,3,0.208500527,kha,0.999335336
2007,State Forest Management Centre,production,other,4,,kha,0.0
2007,State Forest Management Centre,production,other,5,,kha,0.0
2007,State Forest Management Centre,production,other,5A-5B,,kha,0.0
2007,State Forest Management Centre,production,other,all,1.786098915,kha,0.325487177
2007,State Forest Management Centre,production,pine,1,60.854756948,kha,0.090864277
2007,State Forest Management Centre,production,pine,1A,10.6997675,kha,0.168890999
2007,State Forest Management Centre,production,pine,2,95.558835683,kha,0.075637979
2007,State Forest Management Centre,production,pine,3,55.556716854,kha,0.099943212
2007,State Forest Management Centre,production,pine,4,27.467484141,kha,0.116342547
2007,State Forest Management Centre,production,pine,5,14.883351427,kha,0.142676115
2007,State Forest Management Centre,production,pine,5A-5B,16.769301245,kha,0.183748737
2007,State Forest Management Centre,production,pine,all,281.790213797,kha,0.05685053
2007,State Forest Management Centre,production,spruce,1,52.575868218,kha,0.087424859
2007,State Forest Management Centre,production,spruce,1A,31.202708534,kha,0.104938155
2007,State Forest Management Centre,production,spruce,2,28.667175324,kha,0.098975632
2007,State Forest Management Centre,production,spruce,3,8.286498999,kha,0.172749159
2007,State Forest Management Centre,production,spruce,4,2.644495586,kha,0.306151268
2007,State Forest Management Centre,production,spruce,5,,kha,0.0
2007,State Forest Management Centre,production,spruce,5A-5B,,kha,0.0
2007,State Forest Management Centre,production,spruce,all,123.37674666,kha,0.068245974
2007,State Forest Management Centre,protected,aspen,1,1.671465326,kha,0.42966565
2007,State Forest Management Centre,protected,aspen,1A,1.251003163,kha,0.471266279
2007,State Forest Management Centre,protected,aspen,2,0.208500527,kha,1.000150571
2007,State Forest Management Centre,protected,aspen,3,,kha,0.0
2007,State Forest Management Centre,protected,aspen,4,,kha,0.0
2007,State Forest Management Centre,protected,aspen,5,,kha,0.0
2007,State Forest Management Centre,protected,aspen,5A-5B,,kha,0.0
2007,State Forest Management Centre,protected,aspen,all,3.130969015,kha,0.324817065
2007,State Forest Management Centre,protected,birch,1,5.829111787,kha,0.265486828
2007,State Forest Management Centre,protected,birch,1A,2.085005271,kha,0.387086711
2007,State Forest Management Centre,protected,birch,2,11.259028464,kha,0.223179764
2007,State Forest Management Centre,protected,birch,3,8.614699679,kha,0.204365906
2007,State Forest Management Centre,protected,birch,4,3.886241325,kha,0.316223395
2007,State Forest Management Centre,protected,birch,5,3.336008434,kha,0.39251837
2007,State Forest Management Centre,protected,birch,5A-5B,1.251003163,kha,0.485482374
2007,State Forest Management Centre,protected,birch,all,36.261098122,kha,0.150851424
2007,State Forest Management Centre,protected,black alder,1,0.834002108,kha,0.611443281
2007,State Forest Management Centre,protected,black alder,1A,0.208500527,kha,1.000342295
2007,State Forest Management Centre,protected,black alder,2,1.83914145,kha,0.457325346
2007,State Forest Management Centre,protected,black alder,3,0.625501581,kha,0.577057419
2007,State Forest Management Centre,protected,black alder,4,0.718159216,kha,0.518985152
2007,State Forest Management Centre,protected,black alder,5,,kha,0.0
2007,State Forest Management Centre,protected,black alder,5A-5B,,kha,0.0
2007,State Forest Management Centre,protected,black alder,all,4.225304882,kha,0.313276457
2007,State Forest Management Centre,protected,grey alder,1,,kha,0.0
2007,State Forest Management Centre,protected,grey alder,1A,,kha,0.0
2007,State Forest Management Centre,protected,grey alder,2,0.507344333,kha,0.621391076
2007,State Forest Management Centre,protected,grey alder,3,,kha,0.0
2007,State Forest Management Centre,protected,grey alder,4,,kha,0.0
2007,State Forest Management Centre,protected,grey alder,5,,kha,0.0
2007,State Forest Management Centre,protected,grey alder,5A-5B,,kha,0.0
2007,State Forest Management Centre,protected,grey alder,all,0.507344333,kha,0.621391076
2007,State Forest Management Centre,protected,pine,1,5.518863002,kha,0.275615367
2007,State Forest Management Centre,protected,pine,1A,0.417001054,kha,0.706921381
2007,State Forest Management Centre,protected,pine,2,17.640791748,kha,0.162195995
2007,State Forest Management Centre,protected,pine,3,21.255127535,kha,0.153266804
2007,State Forest Management Centre,protected,pine,4,14.017844889,kha,0.163778777
2007,State Forest Management Centre,protected,pine,5,11.982608693,kha,0.172469824
2007,State Forest Management Centre,protected,pine,5A-5B,16.244693068,kha,0.150755969
2007,State Forest Management Centre,protected,pine,all,87.07692999,kha,0.098279923
2007,State Forest Management Centre,protected,spruce,1,2.916255173,kha,0.2854075
2007,State Forest Management Centre,protected,spruce,1A,1.652199877,kha,0.384597214
2007,State Forest Management Centre,protected,spruce,2,3.929692835,kha,0.329942402
2007,State Forest Management Centre,protected,spruce,3,3.211074918,kha,0.372953664
2007,State Forest Management Centre,protected,spruce,4,1.45950369,kha,0.43966908
2007,State Forest Management Centre,protected,spruce,5,0.376239201,kha,0.99957518
2007,State Forest Management Centre,protected,spruce,5A-5B,0.18189586,kha,0.999767019
2007,State Forest Management Centre,protected,spruce,all,13.726861553,kha,0.201492754
2007,all,production,aspen,1,50.738686673,kha,0.075296709
2007,all,production,aspen,1A,19.078152682,kha,0.133385158
2007,all,production,aspen,2,27.848081003,kha,0.100651771
2007,all,production,aspen,3,5.337446694,kha,0.211616269
2007,all,production,aspen,4,0.12643472,kha,0.999767014
2007,all,production,aspen,5,,kha,0.0
2007,all,production,aspen,5A-5B,,kha,0.0
2007,all,production,aspen,all,103.128801771,kha,0.058208111
2007,all,production,birch,1,149.832252643,kha,0.047086798
2007,all,production,birch,1A,29.170578996,kha,0.104644756
2007,all,production,birch,2,223.775025528,kha,0.041083584
2007,all,production,birch,3,119.346577422,kha,0.054455584
2007,all,production,birch,4,41.370320139,kha,0.101098791
2007,all,production,birch,5,10.305034302,kha,0.162406233
2007,all,production,birch,5A-5B,3.127507907,kha,0.266456712
2007,all,production,birch,all,576.927296937,kha,0.028483024
2007,all,production,black alder,1,9.673444506,kha,0.153746021
2007,all,production,black alder,1A,0.66453288,kha,0.546081761
2007,all,production,black alder,2,32.154158989,kha,0.103384131
2007,all,production,black alder,3,11.603638135,kha,0.146232816
2007,all,production,black alder,4,1.648050716,kha,0.35260776
2007,all,production,black alder,5,,kha,0.0
2007,all,production,black alder,5A-5B,,kha,0.0
2007,all,production,black alder,all,55.743825227,kha,0.087875486
2007,all,production,grey alder,1,80.358104754,kha,0.065708276
2007,all,production,grey alder,1A,12.023245446,kha,0.139184833
2007,all,production,grey alder,2,77.33053115,kha,0.06158704
2007,all,production,grey alder,3,10.824492516,kha,0.159688546
2007,all,production,grey alder,4,0.417001054,kha,0.829135433
2007,all,production,grey alder,5,0.208500527,kha,0.999767014
2007,all,production,grey alder,5A-5B,,kha,0.0
2007,all,production,grey alder,all,181.161875448,kha,0.048405441
2007,all,production,other,1,9.189493932,kha,0.168650335
2007,all,production,other,1A,3.482688555,kha,0.256570047
2007,all,production,other,2,11.621673431,kha,0.159705223
2007,all,production,other,3,7.3374463,kha,0.204738939
2007,all,production,other,4,3.336008434,kha,0.284003673
2007,all,production,other,5,0.417001054,kha,0.706912902
2007,all,production,other,5A-5B,,kha,0.0
2007,all,production,other,all,35.384311706,kha,0.099780981
2007,all,production,pine,1,121.76282748,kha,0.060779327
2007,all,production,pine,1A,24.917063993,kha,0.112656219
2007,all,production,pine,2,199.044298456,kha,0.05134014
2007,all,production,pine,3,142.286243266,kha,0.059804535
2007,all,production,pine,4,66.326686481,kha,0.075259959
2007,all,production,pine,5,36.840291736,kha,0.102441263
2007,all,production,pine,5A-5B,28.547266671,kha,0.130325008
2007,all,production,pine,all,619.724678084,kha,0.035765618
2007,all,production,spruce,1,134.79225477,kha,0.049760398
2007,all,production,spruce,1A,62.708535134,kha,0.067506867
2007,all,production,spruce,2,87.774635304,kha,0.058635631
2007,all,production,spruce,3,29.420946429,kha,0.101681276
2007,all,production,spruce,4,6.706461155,kha,0.213826402
2007,all,production,spruce,5,0.417001054,kha,0.707218027
2007,all,production,spruce,5A-5B,0.208500527,kha,1.224123909
2007,all,production,spruce,all,322.028334374,kha,0.037135091
2007,all,protected,aspen,1,2.713967961,kha,0.315295186
2007,all,protected,aspen,1A,1.668004217,kha,0.432876043
2007,all,protected,aspen,2,2.085005271,kha,0.374190195
2007,all,protected,aspen,3,0.208500527,kha,1.00025842
2007,all,protected,aspen,4,,kha,0.0
2007,all,protected,aspen,5,,kha,0.0
2007,all,protected,aspen,5A-5B,,kha,0.0
2007,all,protected,aspen,all,6.675477976,kha,0.235225444
2007,all,protected,birch,1,9.582121275,kha,0.200547486
2007,all,protected,birch,1A,2.085005271,kha,0.387086711
2007,all,protected,birch,2,18.377632611,kha,0.168667022
2007,all,protected,birch,3,17.274414622,kha,0.175631789
2007,all,protected,birch,4,6.805248704,kha,0.22897287
2007,all,protected,birch,5,4.587011596,kha,0.326058071
2007,all,protected,birch,5A-5B,1.668004217,kha,0.441292093
2007,all,protected,birch,all,60.379438296,kha,0.119078847
2007,all,protected,black alder,1,1.251003163,kha,0.470910083
2007,all,protected,black alder,1A,0.208500527,kha,1.000342295
2007,all,protected,black alder,2,4.341147775,kha,0.285243183
2007,all,protected,black alder,3,2.710506852,kha,0.356761186
2007,all,protected,black alder,4,1.13516027,kha,0.492555096
2007,all,protected,black alder,5,0.208500527,kha,0.999767014
2007,all,protected,black alder,5A-5B,,kha,0.0
2007,all,protected,black alder,all,9.854819114,kha,0.238687732
2007,all,protected,grey alder,1,3.474223433,kha,0.260873967
2007,all,protected,grey alder,1A,,kha,0.0
2007,all,protected,grey alder,2,1.132845914,kha,0.42363574
2007,all,protected,grey alder,3,,kha,0.0
2007,all,protected,grey alder,4,,kha,0.0
2007,all,protected,grey alder,5,,kha,0.0
2007,all,protected,grey alder,5A-5B,,kha,0.0
2007,all,protected,grey alder,all,4.607069347,kha,0.218124258
2007,all,protected,pine,1,6.561365638,kha,0.248606374
2007,all,protected,pine,1A,0.625501581,kha,0.576752708
2007,all,protected,pine,2,22.853304926,kha,0.141553703
2007,all,protected,pine,3,26.970439734,kha,0.130185455
2007,all,protected,pine,4,17.806841568,kha,0.137617643
2007,all,protected,pine,5,17.820623453,kha,0.153692285
2007,all,protected,pine,5A-5B,21.632409239,kha,0.132471947
2007,all,protected,pine,all,114.270486139,kha,0.084786545
2007,all,protected,spruce,1,5.558248752,kha,0.209698696
2007,all,protected,spruce,1A,2.486201985,kha,0.305618461
2007,all,protected,spruce,2,7.988510046,kha,0.225425049
2007,all,protected,spruce,3,4.670578608,kha,0.299715113
2007,all,protected,spruce,4,1.668004217,kha,0.404300319
2007,all,protected,spruce,5,0.584739728,kha,0.735163884
2007,all,protected,spruce,5A-5B,0.18189586,kha,0.999767019
2007,all,protected,spruce,all,23.138179196,kha,0.151725334
2007,other,production,aspen,1,33.563893603,kha,0.08956949
2007,other,production,aspen,1A,10.326176256,kha,0.188219507
2007,other,production,aspen,2,23.268450325,kha,0.112724294
2007,other,production,aspen,3,4.920445639,kha,0.221730455
2007,other,production,aspen,4,,kha,0.0
2007,other,production,aspen,5,,kha,0.0
2007,other,production,aspen,5A-5B,,kha,0.0
2007,other,production,aspen,all,72.078965824,kha,0.069807417
2007,other,production,birch,1,90.628653069,kha,0.052294363
2007,other,production,birch,1A,16.918274871,kha,0.139533416
2007,other,production,birch,2,156.764978569,kha,0.05082412
2007,other,production,birch,3,94.879082265,kha,0.064515363
2007,other,production,birch,4,32.717548264,kha,0.111112619
2007,other,production,birch,5,8.968191473,kha,0.167978171
2007,other,production,birch,5A-5B,1.876504744,kha,0.351383409
2007,other,production,birch,all,402.753233255,kha,0.035968472
2007,other,production,black alder,1,5.871687594,kha,0.187944338
