YEAR,DOMINANT_SPECIES,AGE_GROUP,TYPE,AREA,UNIT
2001,grey alder,11...20,protected,0.5,kha
2001,grey alder,111...120,protected,0.0,kha
2001,grey alder,121...130,protected,0.0,kha
2001,grey alder,131...140,protected,0.0,kha
2001,grey alder,141...,protected,0.0,kha
2001,grey alder,21...30,protected,1.3,kha
2001,grey alder,31...40,protected,0.9,kha
2001,grey alder,41...50,protected,1.9,kha
2001,grey alder,51...60,protected,0.0,kha
2001,grey alder,61...70,protected,0.0,kha
2001,grey alder,71...80,protected,0.0,kha
2001,grey alder,81...90,protected,0.0,kha
2001,grey alder,91...100,protected,0.0,kha
2001,grey alder,clearcut,protected,0.0,kha
2001,grey alder,unknown,protected,0.0,kha
2001,other,...10,production,2.5,kha
2001,other,101...110,production,0.4,kha
2001,other,11...20,production,2.9,kha
2001,other,111...120,production,0.0,kha
2001,other,121...130,production,0.0,kha
2001,other,131...140,production,0.0,kha
2001,other,141...,production,0.0,kha
2001,other,21...30,production,2.3,kha
2001,other,31...40,production,4.8,kha
2001,other,41...50,production,3.7,kha
2001,other,51...60,production,3.0,kha
2001,other,61...70,production,2.2,kha
2001,other,71...80,production,3.7,kha
2001,other,81...90,production,0.7,kha
2001,other,91...100,production,0.4,kha
2001,other,clearcut,production,0.0,kha
2001,other,unknown,production,0.4,kha
2001,other,...10,protected,0.0,kha
2001,other,101...110,protected,0.0,kha
2001,other,11...20,protected,0.0,kha
2001,other,111...120,protected,0.0,kha
2001,other,121...130,protected,0.0,kha
2001,other,131...140,protected,0.0,kha
2001,other,141...,protected,0.0,kha
2001,other,21...30,protected,0.0,kha
2001,other,31...40,protected,0.0,kha
2001,other,41...50,protected,0.0,kha
2001,other,51...60,protected,1.9,kha
2001,other,61...70,protected,1.5,kha
2001,other,71...80,protected,0.4,kha
2001,other,81...90,protected,0.4,kha
2001,other,91...100,protected,0.3,kha
2001,other,clearcut,protected,0.4,kha
2001,other,unknown,protected,0.0,kha
2001,pine,...10,production,7.0,kha
2001,pine,101...110,production,15.5,kha
2001,pine,11...20,production,25.0,kha
2001,pine,111...120,production,16.5,kha
2001,pine,121...130,production,3.5,kha
2001,pine,131...140,production,1.5,kha
2001,pine,141...,production,7.2,kha
2001,pine,21...30,production,33.2,kha
2001,pine,31...40,production,53.0,kha
2001,pine,41...50,production,80.1,kha
2001,pine,51...60,production,87.3,kha
2001,pine,61...70,production,78.2,kha
2001,pine,71...80,production,77.8,kha
2001,pine,81...90,production,58.2,kha
2001,pine,91...100,production,41.8,kha
2001,pine,clearcut,production,13.1,kha
2001,pine,unknown,production,25.4,kha
2001,pine,...10,protected,0.6,kha
2001,pine,101...110,protected,5.1,kha
2001,pine,11...20,protected,1.9,kha
2001,pine,111...120,protected,8.0,kha
2001,pine,121...130,protected,3.8,kha
2001,pine,131...140,protected,3.9,kha
2001,pine,141...,protected,7.4,kha
2001,pine,21...30,protected,6.9,kha
2001,pine,31...40,protected,6.2,kha
2001,pine,41...50,protected,11.5,kha
2001,pine,51...60,protected,4.9,kha
2001,pine,61...70,protected,14.7,kha
2001,pine,71...80,protected,11.5,kha
2001,pine,81...90,protected,10.0,kha
2001,pine,91...100,protected,6.0,kha
2001,pine,clearcut,protected,0.9,kha
2001,pine,unknown,protected,1.3,kha
2001,spruce,...10,production,4.3,kha
2001,spruce,101...110,production,6.9,kha
2001,spruce,11...20,production,25.1,kha
2001,spruce,111...120,production,5.2,kha
2001,spruce,121...130,production,0.4,kha
2001,spruce,131...140,production,0.4,kha
2001,spruce,141...,production,0.0,kha
2001,spruce,21...30,production,37.9,kha
2001,spruce,31...40,production,41.0,kha
2001,spruce,41...50,production,36.3,kha
2001,spruce,51...60,production,48.2,kha
2001,spruce,61...70,production,55.3,kha
2001,spruce,71...80,production,44.5,kha
2001,spruce,81...90,production,26.7,kha
2001,spruce,91...100,production,15.1,kha
2001,spruce,clearcut,production,23.3,kha
2001,spruce,unknown,production,23.5,kha
2001,spruce,...10,protected,0.2,kha
2001,spruce,101...110,protected,1.1,kha
2001,spruce,11...20,protected,0.9,kha
2001,spruce,111...120,protected,1.7,kha
2001,spruce,121...130,protected,0.0,kha
2001,spruce,131...140,protected,0.0,kha
2001,spruce,141...,protected,0.4,kha
2001,spruce,21...30,protected,2.6,kha
2001,spruce,31...40,protected,1.6,kha
2001,spruce,41...50,protected,1.3,kha
2001,spruce,51...60,protected,0.8,kha
2001,spruce,61...70,protected,1.8,kha
2001,spruce,71...80,protected,1.5,kha
2001,spruce,81...90,protected,1.5,kha
2001,spruce,91...100,protected,1.1,kha
2001,spruce,clearcut,protected,0.0,kha
2001,spruce,unknown,protected,0.7,kha
2002,all,...10,production,84.1,kha
2002,all,101...110,production,27.4,kha
2002,all,11...20,production,133.5,kha
2002,all,111...120,production,20.5,kha
2002,all,121...130,production,5.2,kha
2002,all,131...140,production,2.6,kha
2002,all,141...,production,7.3,kha
2002,all,21...30,production,178.1,kha
2002,all,31...40,production,278.5,kha
2002,all,41...50,production,309.0,kha
2002,all,51...60,production,288.9,kha
2002,all,61...70,production,216.1,kha
2002,all,71...80,production,164.6,kha
2002,all,81...90,production,98.9,kha
2002,all,91...100,production,56.1,kha
2002,all,clearcut,production,65.6,kha
2002,all,unknown,production,90.7,kha
2002,all,...10,protected,4.6,kha
2002,all,101...110,protected,8.5,kha
2002,all,11...20,protected,4.5,kha
2002,all,111...120,protected,8.9,kha
2002,all,121...130,protected,3.9,kha
2002,all,131...140,protected,3.2,kha
2002,all,141...,protected,7.7,kha
2002,all,21...30,protected,12.1,kha
2002,all,31...40,protected,14.9,kha
2002,all,41...50,protected,21.8,kha
2002,all,51...60,protected,20.7,kha
2002,all,61...70,protected,27.3,kha
2002,all,71...80,protected,20.0,kha
2002,all,81...90,protected,13.8,kha
2002,all,91...100,protected,9.1,kha
2002,all,clearcut,protected,2.1,kha
2002,all,unknown,protected,4.8,kha
2002,aspen,...10,production,9.5,kha
2002,aspen,101...110,production,0.0,kha
2002,aspen,11...20,production,3.9,kha
2002,aspen,111...120,production,0.3,kha
2002,aspen,121...130,production,0.0,kha
2002,aspen,131...140,production,0.0,kha
2002,aspen,141...,production,0.0,kha
2002,aspen,21...30,production,5.6,kha
2002,aspen,31...40,production,12.6,kha
2002,aspen,41...50,production,27.2,kha
2002,aspen,51...60,production,25.1,kha
2002,aspen,61...70,production,11.9,kha
2002,aspen,71...80,production,7.3,kha
2002,aspen,81...90,production,2.1,kha
2002,aspen,91...100,production,0.3,kha
2002,aspen,clearcut,production,0.6,kha
2002,aspen,unknown,production,10.7,kha
2002,aspen,...10,protected,0.3,kha
2002,aspen,101...110,protected,0.0,kha
2002,aspen,11...20,protected,0.0,kha
2002,aspen,111...120,protected,0.0,kha
2002,aspen,121...130,protected,0.0,kha
2002,aspen,131...140,protected,0.0,kha
2002,aspen,141...,protected,0.0,kha
2002,aspen,21...30,protected,0.0,kha
2002,aspen,31...40,protected,0.0,kha
2002,aspen,41...50,protected,0.6,kha
2002,aspen,51...60,protected,2.8,kha
2002,aspen,61...70,protected,1.9,kha
2002,aspen,71...80,protected,0.6,kha
2002,aspen,81...90,protected,0.0,kha
2002,aspen,91...100,protected,0.3,kha
2002,aspen,clearcut,protected,0.3,kha
2002,aspen,unknown,protected,0.2,kha
2002,birch,...10,production,43.6,kha
2002,birch,101...110,production,0.3,kha
2002,birch,11...20,production,52.1,kha
2002,birch,111...120,production,0.3,kha
2002,birch,121...130,production,0.0,kha
2002,birch,131...140,production,0.0,kha
2002,birch,141...,production,0.0,kha
2002,birch,21...30,production,55.7,kha
2002,birch,31...40,production,100.3,kha
2002,birch,41...50,production,127.2,kha
2002,birch,51...60,production,113.3,kha
2002,birch,61...70,production,63.0,kha
2002,birch,71...80,production,31.3,kha
2002,birch,81...90,production,11.0,kha
2002,birch,91...100,production,2.9,kha
2002,birch,clearcut,production,25.3,kha
2002,birch,unknown,production,21.2,kha
2002,birch,...10,protected,3.6,kha
2002,birch,101...110,protected,0.6,kha
2002,birch,11...20,protected,1.3,kha
2002,birch,111...120,protected,0.0,kha
2002,birch,121...130,protected,0.0,kha
2002,birch,131...140,protected,0.0,kha
2002,birch,141...,protected,0.0,kha
2002,birch,21...30,protected,1.8,kha
2002,birch,31...40,protected,6.8,kha
2002,birch,41...50,protected,6.9,kha
2002,birch,51...60,protected,8.8,kha
2002,birch,61...70,protected,7.2,kha
2002,birch,71...80,protected,3.1,kha
2002,birch,81...90,protected,0.8,kha
2002,birch,91...100,protected,0.9,kha
2002,birch,clearcut,protected,0.6,kha
2002,birch,unknown,protected,1.9,kha
2002,black alder,...10,production,1.2,kha
2002,black alder,101...110,production,0.3,kha
2002,black alder,11...20,production,2.7,kha
2002,black alder,111...120,production,0.3,kha
2002,black alder,121...130,production,0.0,kha
2002,black alder,131...140,production,0.0,kha
2002,black alder,141...,production,0.0,kha
2002,black alder,21...30,production,3.8,kha
2002,black alder,31...40,production,9.9,kha
2002,black alder,41...50,production,13.4,kha
2002,black alder,51...60,production,13.0,kha
2002,black alder,61...70,production,5.1,kha
2002,black alder,71...80,production,2.5,kha
2002,black alder,81...90,production,1.4,kha
2002,black alder,91...100,production,0.6,kha
2002,black alder,clearcut,production,1.4,kha
2002,black alder,unknown,production,1.4,kha
2002,black alder,...10,protected,0.1,kha
2002,black alder,101...110,protected,0.0,kha
2002,black alder,11...20,protected,0.7,kha
2002,black alder,111...120,protected,0.0,kha
2002,black alder,121...130,protected,0.0,kha
2002,black alder,131...140,protected,0.0,kha
2002,black alder,141...,protected,0.0,kha
2002,black alder,21...30,protected,0.2,kha
2002,black alder,31...40,protected,0.3,kha
2002,black alder,41...50,protected,0.5,kha
2002,black alder,51...60,protected,0.8,kha
2002,black alder,61...70,protected,0.6,kha
2002,black alder,71...80,protected,0.5,kha
2002,black alder,81...90,protected,0.3,kha
2002,black alder,91...100,protected,0.0,kha
2002,black alder,clearcut,protected,0.0,kha
2002,black alder,unknown,protected,0.3,kha
2002,grey alder,...10,production,16.9,kha
2002,grey alder,101...110,production,0.0,kha
2002,grey alder,11...20,production,26.3,kha
2002,grey alder,111...120,production,0.0,kha
2002,grey alder,121...130,production,0.0,kha
2002,grey alder,131...140,production,0.0,kha
2002,grey alder,141...,production,0.0,kha
2002,grey alder,21...30,production,42.4,kha
2002,grey alder,31...40,production,58.2,kha
2002,grey alder,41...50,production,22.5,kha
2002,grey alder,51...60,production,3.2,kha
2002,grey alder,61...70,production,0.0,kha
2002,grey alder,71...80,production,0.0,kha
2002,grey alder,81...90,production,0.0,kha
2002,grey alder,91...100,production,0.0,kha
2002,grey alder,clearcut,production,2.3,kha
2002,grey alder,unknown,production,9.5,kha
2002,grey alder,...10,protected,0.0,kha
2002,grey alder,101...110,protected,0.0,kha
2002,grey alder,11...20,protected,0.3,kha
2002,grey alder,111...120,protected,0.0,kha
2002,grey alder,121...130,protected,0.0,kha
2002,grey alder,131...140,protected,0.0,kha
2002,grey alder,141...,protected,0.0,kha
2002,grey alder,21...30,protected,0.9,kha
2002,grey alder,31...40,protected,1.5,kha
2002,grey alder,41...50,protected,1.3,kha
2002,grey alder,51...60,protected,0.0,kha
2002,grey alder,61...70,protected,0.0,kha
2002,grey alder,71...80,protected,0.0,kha
2002,grey alder,81...90,protected,0.0,kha
2002,grey alder,91...100,protected,0.0,kha
2002,grey alder,clearcut,protected,0.0,kha
2002,grey alder,unknown,protected,0.0,kha
2002,other,...10,production,1.8,kha
2002,other,101...110,production,0.3,kha
2002,other,11...20,production,2.7,kha
2002,other,111...120,production,0.0,kha
2002,other,121...130,production,0.4,kha
2002,other,131...140,production,0.0,kha
2002,other,141...,production,0.0,kha
2002,other,21...30,production,2.4,kha
2002,other,31...40,production,4.5,kha
2002,other,41...50,production,4.0,kha
2002,other,51...60,production,3.4,kha
2002,other,61...70,production,1.9,kha
2002,other,71...80,production,3.9,kha
2002,other,81...90,production,0.6,kha
2002,other,91...100,production,0.6,kha
2002,other,clearcut,production,0.0,kha
2002,other,unknown,production,0.3,kha
2002,other,...10,protected,0.0,kha
2002,other,101...110,protected,0.3,kha
2002,other,11...20,protected,0.0,kha
2002,other,111...120,protected,0.0,kha
2002,other,121...130,protected,0.0,kha
2002,other,131...140,protected,0.0,kha
2002,other,141...,protected,0.6,kha
2002,other,21...30,protected,0.0,kha
2002,other,31...40,protected,0.0,kha
2002,other,41...50,protected,0.0,kha
2002,other,51...60,protected,1.3,kha
2002,other,61...70,protected,1.4,kha
2002,other,71...80,protected,0.2,kha
2002,other,81...90,protected,0.2,kha
2002,other,91...100,protected,0.5,kha
2002,other,clearcut,protected,0.3,kha
2002,other,unknown,protected,0.0,kha
2002,pine,...10,production,6.8,kha
2002,pine,101...110,production,19.2,kha
2002,pine,11...20,production,21.5,kha
2002,pine,111...120,production,15.3,kha
2002,pine,121...130,production,4.6,kha
2002,pine,131...140,production,2.4,kha
2002,pine,141...,production,7.0,kha
2002,pine,21...30,production,30.4,kha
2002,pine,31...40,production,53.3,kha
2002,pine,41...50,production,79.6,kha
2002,pine,51...60,production,80.6,kha
2002,pine,61...70,production,78.7,kha
2002,pine,71...80,production,76.8,kha
2002,pine,81...90,production,58.4,kha
2002,pine,91...100,production,38.8,kha
2002,pine,clearcut,production,12.9,kha
2002,pine,unknown,production,25.9,kha
2002,pine,...10,protected,0.4,kha
2002,pine,101...110,protected,6.3,kha
2002,pine,11...20,protected,1.5,kha
2002,pine,111...120,protected,7.5,kha
2002,pine,121...130,protected,3.8,kha
2002,pine,131...140,protected,3.2,kha
2002,pine,141...,protected,6.9,kha
2002,pine,21...30,protected,6.6,kha
2002,pine,31...40,protected,5.1,kha
2002,pine,41...50,protected,10.6,kha
2002,pine,51...60,protected,5.5,kha
2002,pine,61...70,protected,14.6,kha
2002,pine,71...80,protected,13.3,kha
2002,pine,81...90,protected,10.4,kha
2002,pine,91...100,protected,6.2,kha
2002,pine,clearcut,protected,0.9,kha
2002,pine,unknown,protected,1.2,kha
2002,spruce,...10,production,4.3,kha
2002,spruce,101...110,production,7.3,kha
2002,spruce,11...20,production,24.2,kha
2002,spruce,111...120,production,4.4,kha
2002,spruce,121...130,production,0.3,kha
2002,spruce,131...140,production,0.3,kha
2002,spruce,141...,production,0.3,kha
2002,spruce,21...30,production,37.9,kha
2002,spruce,31...40,production,39.7,kha
2002,spruce,41...50,production,35.2,kha
2002,spruce,51...60,production,50.4,kha
2002,spruce,61...70,production,55.5,kha
2002,spruce,71...80,production,42.8,kha
2002,spruce,81...90,production,25.5,kha
2002,spruce,91...100,production,12.9,kha
2002,spruce,clearcut,production,23.1,kha
2002,spruce,unknown,production,21.8,kha
2002,spruce,...10,protected,0.2,kha
2002,spruce,101...110,protected,1.4,kha
2002,spruce,11...20,protected,0.7,kha
2002,spruce,111...120,protected,1.3,kha
2002,spruce,121...130,protected,0.0,kha
2002,spruce,131...140,protected,0.0,kha
2002,spruce,141...,protected,0.3,kha
2002,spruce,21...30,protected,2.6,kha
2002,spruce,31...40,protected,1.3,kha
2002,spruce,41...50,protected,1.7,kha
2002,spruce,51...60,protected,1.4,kha
2002,spruce,61...70,protected,1.6,kha
2002,spruce,71...80,protected,2.3,kha
2002,spruce,81...90,protected,2.0,kha
2002,spruce,91...100,protected,1.4,kha
2002,spruce,clearcut,protected,0.0,kha
2002,spruce,unknown,protected,1.1,kha
2003,all,...10,production,92.3,kha
2003,all,101...110,production,28.6,kha
2003,all,11...20,production,134.8,kha
2003,all,111...120,production,19.4,kha
2003,all,121...130,production,5.4,kha
2003,all,131...140,production,2.9,kha
2003,all,141...,production,7.3,kha
2003,all,21...30,production,186.7,kha
2003,all,31...40,production,280.6,kha
2003,all,41...50,production,315.1,kha
2003,all,51...60,production,289.7,kha
2003,all,61...70,production,213.9,kha
2003,all,71...80,production,169.7,kha
2003,all,81...90,production,97.9,kha
2003,all,91...100,production,58.5,kha
2003,all,clearcut,production,66.4,kha
2003,all,unknown,production,90.3,kha
2003,all,...10,protected,4.3,kha
2003,all,101...110,protected,8.6,kha
2003,all,11...20,protected,4.5,kha
2003,all,111...120,protected,8.9,kha
2003,all,121...130,protected,4.0,kha
2003,all,131...140,protected,3.1,kha
2003,all,141...,protected,7.2,kha
2003,all,21...30,protected,13.4,kha
2003,all,31...40,protected,15.0,kha
2003,all,41...50,protected,22.3,kha
2003,all,51...60,protected,23.3,kha
2003,all,61...70,protected,27.9,kha
2003,all,71...80,protected,21.2,kha
2003,all,81...90,protected,14.9,kha
2003,all,91...100,protected,10.7,kha
2003,all,clearcut,protected,1.9,kha
2003,all,unknown,protected,4.9,kha
2003,aspen,...10,production,12.5,kha
2003,aspen,101...110,production,0.0,kha
2003,aspen,11...20,production,4.3,kha
2003,aspen,111...120,production,0.2,kha
2003,aspen,121...130,production,0.0,kha
2003,aspen,131...140,production,0.0,kha
2003,aspen,141...,production,0.0,kha
2003,aspen,21...30,production,5.7,kha
2003,aspen,31...40,production,13.1,kha
2003,aspen,41...50,production,26.6,kha
2003,aspen,51...60,production,24.4,kha
2003,aspen,61...70,production,12.0,kha
2003,aspen,71...80,production,6.7,kha
2003,aspen,81...90,production,2.5,kha
2003,aspen,91...100,production,0.2,kha
2003,aspen,clearcut,production,2.4,kha
2003,aspen,unknown,production,11.0,kha
2003,aspen,...10,protected,0.2,kha
2003,aspen,101...110,protected,0.0,kha
2003,aspen,11...20,protected,0.0,kha
2003,aspen,111...120,protected,0.0,kha
2003,aspen,121...130,protected,0.0,kha
2003,aspen,131...140,protected,0.0,kha
2003,aspen,141...,protected,0.0,kha
