Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;17...18;2019;Sanglepp;Suht.viga           (± %);0,163340826
Kokku;15...16;2019;Sanglepp;Suht.viga           (± %);0,210257442
Kokku;13...14;2019;Sanglepp;Suht.viga           (± %);0,250099520
Kokku;11...12;2019;Sanglepp;Suht.viga           (± %);0,199687765
Kokku;9...10;2019;Sanglepp;Suht.viga           (± %);0,259513810
Kokku;7...8;2019;Sanglepp;Suht.viga           (± %);0,259461651
Kokku;5...6;2019;Sanglepp;Suht.viga           (± %);0,200862567
Kokku;3...4;2019;Sanglepp;Suht.viga           (± %);0,186094874
Kokku;   ...2;2019;Sanglepp;Suht.viga           (± %);0,152291034
Kokku;Kokku;2019;Sanglepp; Osakaal (%) ;1
Kokku;51...;2019;Sanglepp; Osakaal (%) ;
Kokku;49...50;2019;Sanglepp; Osakaal (%) ;
Kokku;47...48;2019;Sanglepp; Osakaal (%) ;0,000481525
Kokku;45...46;2019;Sanglepp; Osakaal (%) ;0,001916135
Kokku;43...44;2019;Sanglepp; Osakaal (%) ;
Kokku;41...42;2019;Sanglepp; Osakaal (%) ;0,001916135
Kokku;39...40;2019;Sanglepp; Osakaal (%) ;0,001916135
Kokku;37...38;2019;Sanglepp; Osakaal (%) ;0,007539035
Kokku;35...36;2019;Sanglepp; Osakaal (%) ;0,009580677
Kokku;33...34;2019;Sanglepp; Osakaal (%) ;0,014381746
Kokku;31...32;2019;Sanglepp; Osakaal (%) ;0,021733382
Kokku;29...30;2019;Sanglepp; Osakaal (%) ;0,059528385
Kokku;27...28;2019;Sanglepp; Osakaal (%) ;0,079878893
Kokku;25...26;2019;Sanglepp; Osakaal (%) ;0,094598836
Kokku;23...24;2019;Sanglepp; Osakaal (%) ;0,118757471
Kokku;21...22;2019;Sanglepp; Osakaal (%) ;0,089108150
Kokku;19...20;2019;Sanglepp; Osakaal (%) ;0,056200250
Kokku;17...18;2019;Sanglepp; Osakaal (%) ;0,076355120
Kokku;15...16;2019;Sanglepp; Osakaal (%) ;0,045987249
Kokku;13...14;2019;Sanglepp; Osakaal (%) ;0,031647083
Kokku;11...12;2019;Sanglepp; Osakaal (%) ;0,045346493
Kokku;9...10;2019;Sanglepp; Osakaal (%) ;0,027869039
Kokku;7...8;2019;Sanglepp; Osakaal (%) ;0,029115868
Kokku;5...6;2019;Sanglepp; Osakaal (%) ;0,051517215
Kokku;3...4;2019;Sanglepp; Osakaal (%) ;0,054648755
Kokku;   ...2;2019;Sanglepp; Osakaal (%) ;0,079976424
Kokku;Kokku;2019;Sanglepp;    Pindala      (tuh ha);81,633973918
Kokku;51...;2019;Sanglepp;    Pindala      (tuh ha);
Kokku;49...50;2019;Sanglepp;    Pindala      (tuh ha);
Kokku;47...48;2019;Sanglepp;    Pindala      (tuh ha);0,039308784
Kokku;45...46;2019;Sanglepp;    Pindala      (tuh ha);0,156421744
Kokku;43...44;2019;Sanglepp;    Pindala      (tuh ha);
Kokku;41...42;2019;Sanglepp;    Pindala      (tuh ha);0,156421744
Kokku;39...40;2019;Sanglepp;    Pindala      (tuh ha);0,156421744
Kokku;37...38;2019;Sanglepp;    Pindala      (tuh ha);0,615441350
Kokku;35...36;2019;Sanglepp;    Pindala      (tuh ha);0,782108718
Kokku;33...34;2019;Sanglepp;    Pindala      (tuh ha);1,174039038
Kokku;31...32;2019;Sanglepp;    Pindala      (tuh ha);1,774182342
Kokku;29...30;2019;Sanglepp;    Pindala      (tuh ha);4,859538664
Kokku;27...28;2019;Sanglepp;    Pindala      (tuh ha);6,520831434
Kokku;25...26;2019;Sanglepp;    Pindala      (tuh ha);7,722478910
Kokku;23...24;2019;Sanglepp;    Pindala      (tuh ha);9,694644252
Kokku;21...22;2019;Sanglepp;    Pindala      (tuh ha);7,274252403
Kokku;19...20;2019;Sanglepp;    Pindala      (tuh ha);4,587849738
Kokku;17...18;2019;Sanglepp;    Pindala      (tuh ha);6,233171847
