Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;28,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;27,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;27,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;27,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;27,3
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;26,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;25,9
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;25,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;26,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;24,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;25,5
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;25,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;23,7
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;22,2
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;19,0
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;18,0
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;18,8
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;19,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;21,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;22,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;20,1
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;19,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;18,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;51...60;27.02.2025 13:21:59;15,1
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;25,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;27,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;27,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;27,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;27,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;24,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;21,8
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;20,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;17,8
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;16,9
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;18,6
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;18,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;19,6
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;18,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;18,2
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;16,0
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;14,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;13,9
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;14,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;12,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;12,9
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;12,0
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;9,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;7,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;41...50;27.02.2025 13:21:59;8,3
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;14,3
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;9,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;12,0
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;12,6
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;13,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;12,0
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;12,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;11,0
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;10,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;8,9
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;8,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;7,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;6,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,8
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;3,4
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,8
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;6,2
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;6,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;4,8
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,4
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;27.02.2025 13:21:59;5,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;7,4
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,6
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,9
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,8
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,9
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,7
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,4
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;4,8
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;5,7
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;6,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;7,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;7,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;8,5
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;8,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;10,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;11,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;27.02.2025 13:21:59;12,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,4
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;5,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;3,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;3,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,3
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,9
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;4,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;5,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;6,4
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;7,3
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;8,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;10,1
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;10,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;12,4
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;14,0
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;14,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;16,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;17,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;17,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;18,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;20,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;19,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;19,3
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;27.02.2025 13:21:59;20,2
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;4,9
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;10,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;9,1
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;9,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;12,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;15,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;14,0
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;17,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;18,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;21,5
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;20,7
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;21,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;22,3
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;22,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;19,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;23,8
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;26,0
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;27,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;28,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;27,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;27,7
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;29,1
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;29,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;30,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27.02.2025 13:21:59;33,1
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;13,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;8,5
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,7
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,7
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;7,8
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;6,6
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;8,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;9,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;12,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;12,0
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,5
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,0
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;12,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;12,9
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;12,4
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,6
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;11,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;27.02.2025 13:21:59;10,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;0,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;2,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;2,8
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,4
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,6
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;2,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;1,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;2,9
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;3,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;4,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;5,3
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;27.02.2025 13:21:59;4,3
